Time,Distance,dTheta,QRToIMR_Theta, QRToIMR_X,QRToIMR_Y,InRange, LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori,QRPose_x,QRPose_y,QRPose_Ori
187.146,118.080378,-0.091772,0.648375,-10.866976,118.080378,1,8.279434,5.40463,-0.936002,-87.957066,4.294519,-58.786653,-191.467302,3.646144
187.479,116.363761,-0.079929,0.70747,-9.320638,116.363761,1,6.476409,4.639683,-1.687095,-89.648642,4.281223,-58.786653,-191.467302,3.573753
187.812,114.662525,-0.075617,0.774334,-8.68702,114.662525,1,5.640013,4.876507,-2.418891,-91.239389,4.275696,-58.786653,-191.467302,3.501362
188.145,112.949964,-0.071487,0.841424,-8.088274,112.949964,1,5.642579,4.910169,-3.16202,-92.831533,4.270394,-58.786653,-191.467302,3.42897
188.478,111.260716,-0.0704,0.839243,-7.845683,111.260716,1,5.275597,4.97438,-3.892016,-94.374148,4.268213,-58.786653,-191.467302,3.42897
188.811,109.668864,-0.066575,0.761984,-7.311986,109.668864,1,5.227287,4.554933,-4.591908,-95.844844,4.263346,-58.786653,-191.467302,3.501362
189.144,113.342514,-0.103937,0.766234,-11.823123,113.342514,1,5.456603,4.77134,-5.331166,-97.37897,4.258385,-65.664891,-194.054476,3.492151
189.477,111.674136,-0.09935,0.760039,-11.131436,111.674136,1,5.651624,4.795755,-6.094049,-98.942246,4.25219,-65.664891,-194.054476,3.492151
189.81,114.930377,-0.138433,0.785939,-16.012536,114.930377,1,5.130077,5.27749,-6.863658,-100.494826,4.253257,-72.151639,-196.426429,3.467318
190.143,113.104112,-0.130226,0.775325,-14.812934,113.104112,1,6.708617,5.242454,-7.745502,-102.278605,4.242643,-72.151639,-196.426429,3.467318
190.476,111.266098,-0.129078,0.844384,-14.442281,111.266098,1,5.896061,5.435789,-8.59956,-103.960991,4.239311,-72.151639,-196.426429,3.394927
190.809,109.695534,-0.125726,0.911509,-13.864692,109.695534,1,5.304075,4.576479,-9.34912,-105.425421,4.234044,-72.151639,-196.426429,3.322535
191.142,107.916769,-0.133403,0.917231,-14.482475,107.916769,1,4.702826,5.493316,-10.13057,-106.93253,4.239766,-72.151639,-196.426429,3.322535
191.475,110.786213,-0.180435,0.901058,-20.209563,110.786213,1,4.640568,4.609622,-10.831684,-108.303851,4.239542,-79.278296,-197.730205,3.338484
191.808,109.168473,-0.172509,0.890166,-19.021618,109.168473,1,6.252027,4.747383,-11.665746,-109.934303,4.22865,-79.278296,-197.730205,3.338484
192.141,115.207946,-0.131643,0.819329,-15.254508,115.207946,1,6.016473,-5.282525,-11.722581,-110.042484,4.146855,-86.338106,-199.138468,3.327526
192.474,113.527908,-0.119117,0.804631,-13.5874,113.527908,1,6.696866,4.666509,-12.736442,-111.639906,4.132157,-86.338106,-199.138468,3.327526
192.807,111.866299,-0.109694,0.86569,-12.320551,111.866299,1,6.213333,4.647954,-13.727842,-113.152339,4.120825,-86.338106,-199.138468,3.255135
193.14,110.082294,-0.112362,0.866606,-12.42144,110.082294,1,5.260027,5.386624,-14.716388,-114.623776,4.121741,-86.338106,-199.138468,3.255135
193.473,112.983209,-0.152415,0.880504,-17.354915,112.983209,1,5.127918,4.705206,-15.628151,-115.983615,4.118681,-93.220256,-199.923259,3.238177
193.806,111.37392,-0.141781,0.867405,-15.897353,111.37392,1,6.391544,4.581973,-16.650295,-117.498039,4.105582,-93.220256,-199.923259,3.238177
194.139,109.611003,-0.144666,0.940445,-15.968531,109.611003,1,5.218127,5.307825,-17.649694,-118.937729,4.106231,-93.220256,-199.923259,3.165786
194.472,112.26012,-0.188008,0.944043,-21.357987,112.26012,1,5.202061,4.711554,-18.590074,-120.294277,4.10268,-100.383043,-200.096585,3.158637
194.805,110.583063,-0.176093,0.928818,-19.676659,110.583063,1,7.025924,4.922712,-19.729289,-121.925255,4.087455,-100.383043,-200.096585,3.158637
195.138,109.005574,-0.170295,0.992653,-18.744618,109.005574,1,5.821856,4.639836,-20.748361,-123.337916,4.078898,-100.383043,-200.096585,3.086245
195.471,114.284628,-0.139774,0.910034,-16.078827,114.284628,1,5.951818,-4.626377,-20.878999,-123.515781,4.002321,-107.572327,-199.69827,3.092287
195.804,112.619029,-0.126383,0.894306,-14.309353,112.619029,1,6.805813,4.633122,-22.120568,-124.96006,3.986593,-107.572327,-199.69827,3.092287
196.137,111.050339,-0.12142,0.887468,-13.550349,111.050339,1,5.469081,4.524537,-23.224975,-126.204637,3.979755,-107.572327,-199.69827,3.092287
196.47,109.450202,-0.12062,0.957264,-13.266266,109.450202,1,5.089045,4.730445,-24.318476,-127.42008,3.977159,-107.572327,-199.69827,3.019895
196.803,111.70268,-0.170877,0.950114,-19.27534,111.70268,1,4.966994,5.338679,-25.469426,-128.692719,3.97985,-114.502483,-198.850699,3.029736
197.136,109.831855,-0.164027,0.940121,-18.178704,109.831855,1,6.870298,5.489868,-26.845712,-130.222774,3.969857,-114.502483,-198.850699,3.029736
197.469,112.324436,-0.210833,0.972659,-24.038891,112.324436,1,5.282685,5.311701,-28.038427,-131.52239,3.970067,-121.684144,-198.044017,2.997408
197.802,110.62605,-0.199426,0.957449,-22.35893,110.62605,1,7.210432,5.109363,-29.425072,-133.033954,3.954857,-121.684144,-198.044017,2.997408
198.135,111.78097,-0.118835,0.948731,-13.34635,111.78097,1,6.484604,-4.719581,-29.627003,-133.247466,3.873748,-121.684144,-198.044017,2.925017
198.468,110.090171,-0.115542,1.01595,-12.776999,110.090171,1,5.637703,4.923078,-30.934765,-134.422891,3.868575,-121.684144,-198.044017,2.852625
198.801,108.553655,-0.116919,1.088094,-12.750187,108.553655,1,4.64069,4.606571,-32.08518,-135.446182,3.868328,-121.684144,-198.044017,2.780234
199.134,106.783243,-0.117436,1.08667,-12.59813,106.783243,1,5.469115,5.272393,-33.421782,-136.634495,3.866904,-121.684144,-198.044017,2.780234
199.467,106.418456,-0.089426,0.98552,-9.542007,106.418456,1,4.037931,0.065214,-33.932996,-137.087691,3.838145,-121.684144,-198.044017,2.852625
199.8,108.60405,-0.146948,0.998912,-16.075013,108.60405,1,4.771584,5.463652,-35.240193,-138.181045,3.843155,-128.570762,-195.996705,2.844243
200.133,106.817022,-0.150044,0.999601,-16.148615,106.817022,1,5.285524,5.380703,-36.596708,-139.327249,3.843844,-128.570762,-195.996705,2.844243
200.466,112.203929,-0.12743,0.952759,-14.376047,112.203929,1,4.524689,-5.289178,-36.499538,-139.245029,3.7728,-135.567121,-193.852779,2.820041
200.799,110.560308,-0.122602,0.945947,-13.623233,110.560308,1,5.692681,4.751686,-37.903449,-140.27124,3.765988,-135.567121,-193.852779,2.820041
201.132,108.883436,-0.125319,1.019201,-13.717093,108.883436,1,4.940729,5.059801,-39.254363,-141.244661,3.76685,-135.567121,-193.852779,2.747649
201.465,107.121055,-0.126279,1.090495,-13.599553,107.121055,1,5.413236,5.26165,-40.695476,-142.284966,3.765753,-135.567121,-193.852779,2.675258
201.798,106.820557,-0.099464,1.062934,-10.659948,106.820557,1,3.809946,0.002792,-41.210605,-142.655965,3.738192,-135.567121,-193.852779,2.675258
202.131,108.589411,-0.153756,1.056884,-16.829105,108.589411,1,4.883221,4.936293,-42.563118,-143.574532,3.738576,-141.830855,-190.699846,2.681692
202.464,108.277094,-0.117384,1.019292,-12.768733,108.277094,1,5.205161,0.012273,-43.281565,-144.062874,3.700984,-141.830855,-190.699846,2.681692
202.797,110.244189,-0.173108,1.004684,-19.277123,110.244189,1,5.011155,5.473571,-44.761188,-144.989269,3.704332,-148.28983,-187.50055,2.699648
203.13,108.619241,-0.166573,0.995333,-18.262222,108.619241,1,6.052682,4.760933,-46.284018,-145.949827,3.694981,-148.28983,-187.50055,2.699648
203.463,109.545845,-0.090449,0.991373,-9.935455,109.545845,1,5.724982,-4.821879,-46.411942,-146.028856,3.61863,-148.28983,-187.50055,2.627257
203.796,111.680703,-0.143607,0.988662,-16.149277,111.680703,1,4.800699,5.210501,-47.892716,-146.794196,3.621597,-154.410167,-184.042165,2.632935
204.129,109.973936,-0.139652,0.98238,-15.4587,109.973936,1,5.857492,4.989669,-49.494672,-147.628201,3.615315,-154.410167,-184.042165,2.632935
204.462,108.366874,-0.141688,1.054764,-15.457909,108.366874,1,4.826854,4.825846,-50.924858,-148.361396,3.615308,-154.410167,-184.042165,2.560544
204.795,108.005602,-0.107899,1.019889,-11.699143,108.005602,1,4.915852,0.098351,-51.667788,-148.742258,3.580433,-154.410167,-184.042165,2.560544
205.128,109.954325,-0.165313,1.047989,-18.34424,109.954325,1,4.791452,5.475677,-53.215283,-149.468597,3.585386,-160.394701,-180.112311,2.537397
205.461,108.383125,-0.161596,1.04175,-17.668375,108.383125,1,5.486618,4.62476,-54.735741,-150.191458,3.579147,-160.394701,-180.112311,2.537397
205.794,109.426943,-0.086382,1.038961,-9.476129,109.426943,1,5.123659,-5.26162,-54.714935,-150.181725,3.503967,-160.394701,-180.112311,2.465006
206.127,107.68946,-0.089047,1.112641,-9.614842,107.68946,1,5.091784,5.269707,-56.328086,-150.793296,3.505255,-160.394701,-180.112311,2.392614
206.46,109.239315,-0.142853,1.099807,-15.712219,109.239315,1,5.326807,4.855113,-57.912505,-151.396309,3.50184,-165.678357,-175.200151,2.402033
206.793,107.484288,-0.141568,1.096146,-15.318839,107.484288,1,5.693773,5.18807,-59.60803,-152.034989,3.498179,-165.678357,-175.200151,2.402033
207.126,108.274188,-0.073442,0.955624,-7.966204,108.274188,1,4.71662,-4.694861,-59.611425,-152.036253,3.430048,-165.678357,-175.200151,2.474424
207.459,106.560595,-0.076995,0.958014,-8.220859,106.560595,1,4.922803,5.252892,-61.235679,-152.518221,3.432438,-165.678357,-175.200151,2.474424
207.792,105.001679,-0.076417,1.028678,-8.039535,105.001679,1,4.842875,4.604312,-62.742574,-152.969285,3.430711,-165.678357,-175.200151,2.402033
208.125,106.958467,-0.128323,1.026155,-13.8011,106.958467,1,5.000565,4.79368,-64.305633,-153.434221,3.429213,-170.785391,-170.541094,2.403058
208.458,106.606752,-0.095778,0.992709,-10.241875,106.606752,1,4.573862,-0.046367,-65.028495,-153.648061,3.395767,-170.785391,-170.541094,2.403058
208.791,105.029785,-0.092083,1.059928,-9.698872,105.029785,1,5.247642,4.533296,-66.604699,-154.057547,3.390595,-170.785391,-170.541094,2.330667
209.124,108.467743,-0.126105,1.037784,-13.751331,108.467743,1,2.980747,-0.042861,-67.078771,-154.178094,3.368707,-175.857427,-165.20326,2.330923
209.457,106.742109,-0.127256,1.036904,-13.657408,106.742109,1,5.279077,5.157521,-68.771841,-154.569365,3.367827,-175.857427,-165.20326,2.330923
209.79,107.38177,-0.055245,1.037205,-5.938341,107.38177,1,5.180349,-4.778085,-68.837111,-154.584389,3.295737,-175.857427,-165.20326,2.258532
210.123,105.66702,-0.052153,1.033206,-5.515822,105.66702,1,5.494385,4.941969,-70.554161,-154.851179,3.291738,-175.857427,-165.20326,2.258532
210.456,107.642021,-0.11357,1.050206,-12.277789,107.642021,1,4.522767,5.289056,-72.16945,-155.095545,3.297285,-180.413321,-159.657685,2.247079
210.789,105.994674,-0.114401,1.049274,-12.179045,105.994674,1,5.045549,4.916852,-73.808126,-155.352757,3.296353,-180.413321,-159.657685,2.247079
211.122,106.662924,-0.040471,1.047799,-4.319128,106.662924,1,4.925825,-5.278008,-73.750188,-155.343718,3.222487,-180.413321,-159.657685,2.174688
211.455,108.597101,-0.096346,1.05522,-10.495417,108.597101,1,4.603275,4.738258,-75.300467,-155.4694,3.223464,-184.392127,-153.890168,2.168244
211.788,106.949942,-0.101502,1.058937,-10.893035,106.949942,1,4.570315,5.083789,-76.902491,-155.600853,3.227181,-184.392127,-153.890168,2.168244
212.121,105.203515,-0.101425,1.12956,-10.70702,105.203515,1,5.424009,5.179739,-78.661553,-155.751777,3.225413,-184.392127,-153.890168,2.095853
212.454,109.198574,-0.086472,1.063767,-9.466253,109.198574,1,4.588168,-5.040819,-78.586451,-155.745467,3.155707,-187.907754,-147.821374,2.09194
212.787,107.437308,-0.08778,1.063663,-9.455121,107.437308,1,5.299188,5.284875,-80.348522,-155.770339,3.155603,-187.907754,-147.821374,2.09194
213.12,105.707715,-0.091691,1.138558,-9.719749,105.707715,1,4.949019,5.294794,-82.053949,-155.794235,3.158107,-187.907754,-147.821374,2.019549
213.453,104.030604,-0.089678,1.135045,-9.354397,104.030604,1,5.379574,4.89436,-83.764326,-155.822483,3.154594,-187.907754,-147.821374,2.019549
213.786,107.797252,-0.072709,1.055587,-7.85171,107.797252,1,5.221976,-4.886364,-83.820201,-155.823209,3.081418,-190.950162,-141.503003,2.025831
214.119,106.246552,-0.071421,1.053229,-7.60116,106.246552,1,4.874371,4.548585,-85.386283,-155.728857,3.07906,-190.950162,-141.503003,2.025831
214.452,108.198754,-0.1225,1.080653,-13.320995,108.198754,1,5.212394,4.605167,-87.017712,-155.626707,3.074664,-194.083335,-135.099365,1.994011
214.785,106.621782,-0.125286,1.081662,-13.428557,106.621782,1,4.625462,4.764809,-88.577692,-155.522143,3.075673,-194.083335,-135.099365,1.994011
215.118,107.337376,-0.046511,1.075267,-4.996018,107.337376,1,5.47354,-5.40994,-88.588258,-155.521446,2.996886,-194.083335,-135.099365,1.921619
215.451,105.793022,-0.048149,1.14862,-5.097762,105.793022,1,4.556703,4.68955,-90.111669,-155.299446,2.997848,-194.083335,-135.099365,1.849228
215.784,104.093313,-0.053749,1.450812,-5.600311,104.093313,0,4.693274,5.360103,-91.768293,-155.059661,3.002675,-194.083335,-135.099365,1.776837
216.117,104.206899,0.017705,1.154373,1.845203,104.206899,1,4.998032,-4.874004,-91.788744,-155.056802,2.93121,-194.083335,-135.099365,1.776837
216.45,104.095122,-0.054234,1.153917,-5.651024,104.095122,1,-5.044053,4.892895,-91.764131,-155.062058,3.003145,-194.083335,-135.099365,1.849228
216.783,107.74207,-0.04347,1.084994,-4.686456,107.74207,1,4.884655,-5.063768,-91.734594,-155.066173,2.931127,-196.120126,-127.974158,1.846133
217.116,106.003679,-0.048249,1.08907,-5.118533,106.003679,1,4.878887,5.441893,-93.415085,-154.707171,2.935203,-196.120126,-127.974158,1.846133
217.449,107.844612,-0.108076,1.112402,-11.701003,107.844612,1,4.831492,4.818674,-94.987738,-154.377903,2.93511,-198.142596,-120.815289,1.822708
217.782,106.335649,-0.108716,1.11151,-11.606192,106.335649,1,4.62421,4.501038,-96.474818,-154.066407,2.934218,-198.142596,-120.815289,1.822708
218.115,105.978622,-0.082394,1.156934,-8.751824,105.978622,1,3.759078,0.033945,-97.092825,-153.936379,2.907251,-198.142596,-120.815289,1.750317
218.448,104.330628,-0.07995,0.926399,-8.359097,104.330628,0,5.305689,4.785623,-98.727105,-153.546232,2.903487,-198.142596,-120.815289,1.677926
218.781,104.651011,-0.012116,1.157721,-1.267982,104.651011,1,4.704505,-4.666723,-98.733218,-153.544748,2.835647,-198.142596,-120.815289,1.677926
219.114,107.44075,-0.070925,1.146822,-7.633009,107.44075,1,0,0,-98.733218,-153.544748,2.835647,-198.885672,-113.905583,1.688825
219.447,105.624907,-0.071726,1.146406,-7.589045,105.624907,1,5.491241,5.433744,-100.467758,-152.996871,2.835231,-198.885672,-113.905583,1.688825
219.78,106.88031,-0.137361,1.144537,-14.774192,106.88031,1,4.588412,5.334284,-102.042959,-152.498603,2.84063,-199.739523,-106.704949,1.696093
220.113,107.698004,-0.06589,1.073112,-7.1065,107.698004,1,4.825327,-5.041215,-102.008629,-152.509258,2.769205,-199.739523,-106.704949,1.696093
220.446,105.970167,-0.069235,1.147788,-7.348596,105.970167,1,4.981338,5.296899,-103.602664,-151.886608,2.77149,-199.739523,-106.704949,1.623702
220.779,107.381974,-0.128208,1.150186,-13.843121,107.381974,1,4.798959,4.659398,-105.070849,-151.316979,2.770479,-200.122449,-99.473815,1.620293
221.112,106.997547,-0.095006,1.116039,-10.196141,106.997547,1,4.745579,0.028591,-105.811635,-151.028706,2.736332,-200.122449,-99.473815,1.620293
221.445,105.177178,-0.096539,1.188328,-10.185313,105.177178,1,5.476836,5.462615,-107.485519,-150.310597,2.736229,-200.122449,-99.473815,1.547901
221.778,105.602685,-0.023455,1.115211,-2.477407,105.602685,1,5.163167,-4.937147,-107.520101,-150.295757,2.663112,-200.122449,-99.473815,1.547901
222.111,107.105205,-0.080191,1.130557,-8.607338,107.105205,1,5.061571,4.758736,-108.971555,-149.542915,2.66092,-199.960193,-92.388046,1.530363
222.444,105.448061,-0.076915,1.125997,-8.12661,105.448061,1,5.405911,4.77604,-110.474746,-148.759051,2.65636,-199.960193,-92.388046,1.530363
222.777,103.821935,-0.076943,1.197209,-8.004223,103.821935,1,4.99324,4.830393,-111.921574,-147.996168,2.655181,-199.960193,-92.388046,1.457972
223.11,107.421899,-0.06381,1.141856,-6.863857,107.421899,1,4.840617,-5.467681,-111.829277,-148.044973,2.580558,-199.131937,-85.078136,1.438702
223.443,105.835738,-0.063566,1.140653,-6.736594,105.835738,1,4.870861,4.704749,-113.179212,-147.196685,2.579355,-199.131937,-85.078136,1.438702
223.776,104.263915,-0.061704,1.210216,-6.441683,104.263915,1,4.971541,4.580782,-114.524845,-146.348841,2.576527,-199.131937,-85.078136,1.366311
224.109,104.353995,0.01004,1.13841,1.047783,104.353995,1,5.270837,-4.648259,-114.612391,-146.293334,2.504721,-199.131937,-85.078136,1.366311
224.442,107.36079,-0.050881,1.147017,-5.46731,107.36079,1,0,0,-114.612391,-146.293334,2.504721,-197.674863,-78.05217,1.357704
224.775,105.721264,-0.055388,1.150747,-5.861659,105.721264,1,4.602451,5.117664,-115.913519,-145.330899,2.508451,-197.674863,-78.05217,1.357704
225.108,104.061219,-0.056262,0.547521,-5.860923,104.061219,0,4.985733,4.984756,-117.251835,-144.348658,2.508444,-197.674863,-78.05217,1.285313
225.441,107.200279,-0.042027,1.132423,-4.507939,107.200279,1,4.83845,-5.466308,-117.16756,-144.410512,2.433846,-195.690711,-71.291869,1.301423
225.774,105.495632,-0.040775,1.13049,-4.303966,105.495632,1,5.278191,5.011093,-118.469273,-143.296744,2.431913,-195.690711,-71.291869,1.301423
226.107,103.715198,-0.044216,1.133236,-4.588821,103.715198,1,5.120289,5.499664,-119.810594,-142.144586,2.434659,-195.690711,-71.291869,1.301423
226.44,103.714257,0.030018,1.13137,3.114222,103.714257,1,5.296197,-4.961562,-119.852959,-142.108397,2.360402,-195.690711,-71.291869,1.229032
226.773,106.299868,-0.102072,1.184216,-10.888126,106.299868,1,-4.761299,4.842357,-119.862542,-142.098894,2.429924,-193.249546,-64.429333,1.245708
227.106,104.77247,-0.10364,1.184307,-10.897663,104.77247,1,4.577517,4.590091,-121.018448,-141.102001,2.430015,-193.249546,-64.429333,1.245708
227.439,108.524857,-0.093457,1.1348,-10.172078,108.524857,1,4.989273,-4.750618,-121.048542,-141.076052,2.359507,-190.872059,-57.375442,1.224707
227.772,106.802089,-0.101138,1.14104,-10.838764,106.802089,1,4.545595,5.40762,-122.224241,-139.908115,2.365747,-190.872059,-57.375442,1.224707
228.105,105.203212,-0.096752,1.207457,-10.210502,105.203212,1,5.402829,4.577639,-123.410445,-138.744359,2.359773,-190.872059,-57.375442,1.152316
228.438,105.55731,-0.026405,1.209407,-2.787866,105.55731,1,5.177419,-4.553346,-123.484181,-138.671148,2.289331,-190.872059,-57.375442,1.079924
228.771,104.000326,-0.02453,0.247196,-2.551651,104.000326,0,4.850719,4.536958,-124.513108,-137.494531,2.28706,-190.872059,-57.375442,1.007533
229.104,106.520509,-0.02208,1.197363,-2.352311,106.520509,1,4.546541,-4.751747,-124.490675,-137.520302,2.219748,-186.99238,-51.231895,1.022385
229.437,104.897592,-0.020416,1.195357,-2.141935,104.897592,1,5.025681,4.748634,-125.474211,-136.223704,2.217742,-186.99238,-51.231895,1.022385
229.77,104.767275,0.056004,1.046549,5.873515,104.767275,1,5.241081,-5.315149,-125.466778,-136.233545,2.141325,-186.99238,-51.231895,1.094776
230.103,104.916524,-0.019156,1.049314,-2.010006,104.916524,1,-5.203055,5.179067,-125.464621,-136.236906,2.216482,-186.99238,-51.231895,1.167168
230.436,104.847307,0.050167,0.979999,5.264274,104.847307,1,4.656529,-4.91847,-125.438377,-136.271739,2.147167,-186.99238,-51.231895,1.167168
230.769,104.971728,-0.022287,1.124836,-2.339843,104.971728,1,-5.059069,4.948286,-125.428324,-136.287205,2.219612,-186.99238,-51.231895,1.094776
231.102,108.419872,-0.005304,1.061318,-0.57506,108.419872,1,5.164052,-5.288232,-125.415831,-136.303679,2.143946,-183.726756,-44.897797,1.082628
231.435,106.878856,-0.003695,1.059633,-0.394897,106.878856,1,4.746559,4.513703,-126.251939,-135.008235,2.142261,-183.726756,-44.897797,1.082628
231.768,105.244243,-0.000247,1.128519,-0.026039,105.244243,1,5.153035,4.668889,-127.136442,-133.632726,2.138756,-183.726756,-44.897797,1.010237
232.101,103.458489,0.001683,1.198976,0.174118,103.458489,1,5.495819,5.228568,-128.096945,-132.127456,2.136821,-183.726756,-44.897797,0.937845
232.434,106.120549,-0.062605,1.215511,-6.652397,106.120549,1,0,0,-128.096945,-132.127456,2.136821,-179.392521,-38.989981,0.92131
232.767,104.600559,-0.062988,1.214985,-6.597306,104.600559,1,4.611393,4.538636,-128.913959,-130.841579,2.136295,-179.392521,-38.989981,0.92131
233.1,104.853402,0.012594,1.211826,1.320568,104.853402,1,5.057726,-5.378567,-128.885334,-130.886683,2.060745,-179.392521,-38.989981,0.848919
233.433,104.853402,0.012594,1.211826,1.320568,104.853402,1,0,0,-128.885334,-130.886683,2.060745,-179.392521,-38.989981,0.848919
233.766,107.433342,-0.051661,1.202074,-5.555099,107.433342,1,0,0,-128.885334,-130.886683,2.060745,-174.539797,-33.477997,0.858671
234.099,105.919644,-0.051969,1.201643,-5.509469,105.919644,1,4.582553,4.523041,-129.598773,-129.548958,2.060314,-174.539797,-33.477997,0.858671
234.432,106.696172,-0.118113,1.212648,-12.661171,106.696172,1,4.710822,5.470672,-130.395865,-128.052826,2.065815,-169.940337,-28.149807,0.853167
234.765,106.326065,-0.086924,1.180663,-9.265636,106.326065,1,4.373759,-0.044609,-130.738282,-127.418548,2.03383,-169.940337,-28.149807,0.853167
235.098,104.750542,-0.088237,0.949626,-9.266955,104.750542,0,4.730079,4.731819,-131.441959,-126.00903,2.033842,-169.940337,-28.149807,0.780775
235.431,105.116351,-0.020855,1.144917,-2.192511,105.116351,0,4.716834,-4.5936,-131.451124,-125.990672,1.966443,-169.940337,-28.149807,0.708384
235.764,103.376018,-0.018698,1.010918,-1.93314,103.376018,0,5.415067,5.068468,-132.123851,-124.380008,1.963934,-169.940337,-28.149807,0.708384
236.097,105.792354,-0.010705,1.185953,-1.132524,105.792354,1,5.137043,-4.590365,-132.158721,-124.29593,1.893516,-164.636366,-23.605775,0.707563
236.43,104.069257,-0.009008,1.184079,-0.937509,104.069257,1,5.309717,5.050859,-132.70581,-122.659946,1.891642,-164.636366,-23.605775,0.707563
236.763,106.753642,-0.070414,1.212187,-7.529439,106.753642,1,0,0,-132.70581,-122.659946,1.891642,-159.2274,-18.979486,0.679455
237.096,105.132795,-0.071453,1.212143,-7.524817,105.132795,1,4.871441,4.865368,-133.21708,-121.121498,1.891598,-159.2274,-18.979486,0.679455
237.429,103.480339,-0.068108,1.030057,-7.058787,103.480339,0,5.372066,4.749855,-133.748501,-119.522177,1.887094,-159.2274,-18.979486,0.607064
237.762,103.730374,0.003337,0.913818,0.346177,103.730374,0,4.903699,-4.964736,-133.74534,-119.531836,1.815655,-159.2274,-18.979486,0.534673
238.095,105.853321,-0.063896,1.246891,-6.772778,105.853321,0,0,0,-133.74534,-119.531836,1.815655,-152.835434,-15.194094,0.525179
238.428,104.263525,-0.064904,1.924231,-6.776602,104.263525,0,4.770882,4.775948,-134.130676,-117.989702,1.815691,-152.835434,-15.194094,0.525179
238.761,104.572072,0.00666,1.146614,0.696435,104.572072,1,4.665441,-5.212394,-134.108597,-118.078052,1.744184,-152.835434,-15.194094,0.59757
239.094,104.572072,0.00666,1.146614,0.696435,104.572072,1,0,0,-134.108597,-118.078052,1.744184,-152.835434,-15.194094,0.59757
239.427,104.572072,0.00666,1.219005,0.696435,104.572072,1,0,0,-134.108597,-118.078052,1.744184,-152.835434,-15.194094,0.525179
239.76,107.097604,-0.057678,1.220506,-6.184023,107.097604,1,0,0,-134.108597,-118.078052,1.744184,-146.493849,-11.519409,0.523678
240.093,105.503733,-0.053963,1.215907,-5.698822,105.503733,1,5.186148,4.550783,-134.388287,-116.481162,1.739585,-146.493849,-11.519409,0.523678
240.426,106.259171,-0.115761,1.447613,-12.355931,106.259171,0,5.2828,5.194815,-134.681346,-114.76143,1.738948,-140.283267,-7.933068,0.504337
240.759,106.828723,-0.039639,1.158421,-4.236798,106.828723,1,5.45114,-5.073626,-134.691866,-114.699461,1.662758,-140.283267,-7.933068,0.504337
241.092,105.126368,-0.037875,1.083621,-3.983538,105.126368,1,5.308313,4.975509,-134.849106,-112.99444,1.660349,-140.283267,-7.933068,0.576728
241.425,104.154781,-0.054866,1.08617,-5.720344,104.154781,1,5.039506,5.391629,-135.004431,-111.264615,1.662898,-138.887579,-7.02517,0.576728
241.758,104.211681,0.018348,1.085303,1.912275,104.211681,1,5.308039,-4.811655,-135.012033,-111.182318,1.58964,-138.887579,-7.02517,0.504337
242.091,104.103058,-0.047616,1.124179,-4.960759,104.103058,0,-4.532044,4.580325,-135.012184,-111.17428,1.655606,-138.887579,-7.02517,0.431945
242.424,104.18373,0.029432,1.219006,3.067251,104.18373,1,5.298334,-5.344539,-135.011532,-111.181946,1.57856,-138.887579,-7.02517,0.359554
242.757,104.07056,-0.045467,1.468151,-4.735043,104.07056,0,-5.02205,5.32638,-135.011926,-111.131276,1.653474,-138.887579,-7.02517,0.287163
243.09,104.243654,0.024168,1.530138,2.519835,104.243654,0,4.518494,-5.094958,-135.003999,-111.22693,1.583881,-138.887579,-7.02517,0.214772
243.423,104.074781,-0.046525,1.496845,-4.845621,104.074781,0,-4.624027,5.144185,-135.005133,-111.140331,1.654594,-138.887579,-7.02517,0.14238
243.756,104.054224,0.028497,1.141919,2.966042,104.054224,0,5.45822,-4.910871,-135.01276,-111.049517,1.579531,-138.887579,-7.02517,0.069989
244.089,104.044858,-0.039096,1.037978,-4.069818,104.044858,0,-4.751991,4.58414,-135.012516,-111.077463,1.647117,-138.887579,-7.02517,-0.002402
244.422,104.047899,0.036791,1.008634,3.829768,104.047899,0,5.25985,-5.22338,-135.012979,-111.071409,1.571227,-138.887579,-7.02517,-0.074794
244.755,104.023469,-0.042213,1.208497,-4.393764,104.023469,0,-5.450377,5.463225,-135.01298,-111.06927,1.650232,-138.887579,-7.02517,-0.147185
245.088,104.027386,0.036501,1.050385,3.798833,104.027386,0,5.49588,-5.378689,-135.014529,-111.049819,1.57151,-138.887579,-7.02517,-0.219576
245.421,104.094661,-0.038808,1.144818,-4.041729,104.094661,0,-5.429197,4.970199,-135.014474,-111.126242,1.646792,-138.887579,-7.02517,-0.291968
245.754,104.065836,0.036583,1.230338,3.808787,104.065836,0,5.321131,-5.095233,-135.01733,-111.088739,1.571387,-138.887579,-7.02517,-0.364359
246.087,104.097614,-0.031257,1.779709,-3.254873,104.097614,0,-4.724372,4.646397,-135.017322,-111.101721,1.639223,-138.887579,-7.02517,-0.43675
246.42,104.066523,0.041468,2.026373,4.317938,104.066523,0,5.000168,-5.045701,-135.016804,-111.109285,1.5665,-138.887579,-7.02517,-0.509142
246.753,104.058046,-0.032526,1.959587,-3.38578,104.058046,0,-4.982803,5.240989,-135.016619,-111.066297,1.640511,-138.887579,-7.02517,-0.581533
